ticker,name,weight,sector,location,lon,lat
ELF,e.l.f. Beauty Inc,0.00105,Consumer Defensive,e.l.f. Beauty corporate headquarters,-73.9859625,40.7479362
FOR,Forestar Group Inc,0.00104,Real Estate,Forestar Group corporate headquarters,-97.8305939,30.2973869
VAPO,Vapotherm Inc,0.00104,Healthcare,Vapotherm corporate headquarters,-70.8918793,42.9729681
AMAG,AMAG Pharmaceuticals Inc,0.00104,Healthcare,AMAG Pharmaceuticals corporate headquarters,-71.27586749999999,42.40954
VIVO,Meridian Bioscience Inc,0.00104,Healthcare,Meridian Bioscience corporate headquarters,-84.3569395,39.1241572
BBX,BBX Capital Corp Class A,0.00104,Consumer Cyclical,BBX Capital corporate headquarters,-80.139009,26.120046
CAMP,CalAmp Corp,0.00103,Technology,CalAmp corporate headquarters,-117.754363,33.656258
DSPG,DSP Group Inc,0.00103,Technology,DSP Group corporate headquarters,-121.9253112,37.371644
MNRL,Brigham Minerals Inc,0.00103,Energy,Brigham Minerals corporate headquarters,-97.7966064,30.3533568
PAYS,PaySign Inc,0.00102,Industrials,PaySign corporate headquarters,-115.0619495,36.0125287
CRCM,Care.com Inc,0.00102,Communication Services,Care.com corporate headquarters,-71.25967229999999,42.3924099
FOSL,Fossil Group Inc,0.00101,Consumer Cyclical,Fossil Group corporate headquarters,-96.74492149999999,32.9382263
PFSI,PennyMac Financial Services Inc Class A,0.00101,Financial Services,PennyMac Financial Services corporate headquarters,-118.8191976,34.152379
EIGR,Eiger BioPharmaceuticals Inc,0.00101,Healthcare,Eiger BioPharmaceuticals corporate headquarters,-122.1446733,37.43036
UFI,Unifi Inc,0.00101,Consumer Cyclical,Unifi corporate headquarters,-79.922748,36.087341
AKTS,Akoustis Technologies Inc,0.00101,Technology,Akoustis Technologies corporate headquarters,-77.3122393,42.9236788
POWL,Powell Industries Inc,0.00101,Industrials,Powell Industries corporate headquarters,-95.253682,29.644837
FDBC,Fidelity D & D Bancorp Inc,0.00101,Financial Services,Fidelity D & D Bancorp corporate headquarters,-75.630545,41.4222
PKE,Park Aerospace Corp,0.001,Industrials,Park Aerospace corporate headquarters,-97.63883349999999,35.5293804
REAL,The RealReal Inc,0.001,Consumer Cyclical,The RealReal corporate headquarters,-122.3929,37.6791259
TACO,Del Taco Restaurants Inc,0.001,Consumer Cyclical,Del Taco Restaurants corporate headquarters,-117.6843931,33.6662643
XERS,Xeris Pharmaceuticals Inc,0.001,Healthcare,Xeris Pharmaceuticals corporate headquarters,-97.72716899999999,30.291843
UTMD,Utah Medical Products Inc,0.001,Healthcare,Utah Medical Products corporate headquarters,-111.89912,40.6235072
TIPT,Tiptree Inc,0.001,Financial Services,Tiptree corporate headquarters,0.7498733,51.8078253
MVBF,MVB Financial Corp,0.001,Financial Services,MVB Financial corporate headquarters,-80.1464561,39.4797291
CBAY,CymaBay Therapeutics Inc,0.001,Healthcare,CymaBay Therapeutics corporate headquarters,-122.0640977,37.5403123
CETV,Central European Media Enterprises Ltd Class A,9.9e-4,Communication Services,Central European Media Enterprises corporate headquarters,NA,NA
CENT,Central Garden & Pet Co,9.9e-4,Consumer Defensive,Central Garden & Pecorporate headquarters,-97.0226308,32.7340999
IVC,Invacare Corp,9.9e-4,Healthcare,Invacare corporate headquarters,-82.0711972,41.3725133
AGEN,Agenus Inc,9.9e-4,Healthcare,Agenus corporate headquarters,-71.26363599999999,42.441621
NWFL,Norwood Financial Corp,9.9e-4,Financial Services,Norwood Financial corporate headquarters,-81.884652,35.02235
TBNK,Territorial Bancorp Inc,9.9e-4,Financial Services,Territorial Bancorp corporate headquarters,-95.712891,37.09024
TLYS,Tilly's Inc A,9.8e-4,Consumer Cyclical,Tilly's corporate headquarters,-117.76575390000001,33.6536904
DNBF,DNB Financial Corp,9.8e-4,Financial Services,DNB Financial corporate headquarters,-75.70351819999999,40.0064403
RCUS,Arcus Biosciences Inc,9.8e-4,Healthcare,Arcus Biosciences corporate headquarters,-122.1234404,37.625056
TAST,Carrols Restaurant Group Inc,9.7e-4,Consumer Cyclical,Carrols Restaurant Group corporate headquarters,-76.13548329999999,43.0581536
DERM,Dermira Inc,9.7e-4,Healthcare,Dermira corporate headquarters,-122.166574,37.4552762
SGH,SMART Global Holdings Inc,9.7e-4,Technology,SMART Global Holdings corporate headquarters,-95.8448861,36.099145300000004
RMBI,Richmond Mutual Bancorp Inc Ordinary Shares,9.7e-4,Financial Services,Richmond Mutual Bancorp Ordinary Shares corporate headquarters,-84.89014739999999,39.8301412
CCBG,Capital City Bank Group Inc,9.7e-4,Financial Services,Capital City Bank Group corporate headquarters,-84.2802497,30.44427
HRTG,Heritage Insurance Holdings Inc,9.7e-4,Financial Services,Heritage Insurance Holdings corporate headquarters,-82.7282355,27.9996222
TSBK,Timberland Bancorp Inc,9.7e-4,Financial Services,Timberland Bancorp corporate headquarters,-123.885852,46.97820100000001
LDL,Lydall Inc,9.7e-4,Consumer Cyclical,Lydall corporate headquarters,-72.5075418,41.7967838
IIIV,i3 Verticals Inc,9.6e-4,Technology,i3 Verticals corporate headquarters,NA,NA
FRPH,FRP Holdings Inc,9.6e-4,Real Estate,FRP Holdings corporate headquarters,-81.6608526,30.3272918
OLP,One Liberty Properties Inc,9.6e-4,Real Estate,One Liberty Properties corporate headquarters,-73.7308085,40.78566259999999
ANAB,AnaptysBio Inc,9.6e-4,Healthcare,AnaptysBio corporate headquarters,-117.18724,32.906372
PKD,Parker Drilling Co,9.6e-4,Energy,Parker Drillincorporate headquarters,-95.431783,29.7306593
FLWS,1-800-Flowers.com Inc Class A,9.6e-4,Consumer Cyclical,1-800-Flowers.com corporate headquarters,-73.6218461,40.7424262
JYNT,The Joint Corp,9.5e-4,Healthcare,The Joint corporate headquarters,-111.892336,33.637707
EXPR,"Express, Inc.",9.5e-4,Consumer Cyclical,"Express, Inc. corporate headquarters",-82.899644,40.054045
RCKT,Rocket Pharmaceuticals Inc,9.5e-4,Healthcare,Rocket Pharmaceuticals corporate headquarters,-73.9748707,40.7401752
CNR,Cornerstone Building Brands Inc,9.4e-4,Industrials,Cornerstone Building Brands corporate headquarters,-78.7851476,35.8318156
BOMN,Boston Omaha Corp,9.4e-4,Industrials,Boston Omaha corporate headquarters,-95.935136,41.256203
PKBK,Parke Bancorp Inc,9.4e-4,Financial Services,Parke Bancorp corporate headquarters,-75.1139185,39.7456604
CWCO,Consolidated Water Co Ltd,9.4e-4,Utilities,Consolidated Watecorporate headquarters,-80.279955,26.3035066
BGSF,BG Staffing Inc,9.4e-4,Industrials,BG Staffing corporate headquarters,-96.82178549999999,33.0871658
AMRC,Ameresco Inc Class A,9.4e-4,Industrials,Ameresco corporate headquarters,-71.3856864,42.3101119
NOVA,Sunnova Energy International Inc,9.4e-4,Technology,Sunnova Energy International corporate headquarters,-95.439073,29.731532
BGG,Briggs & Stratton Corp,0.00093000000000000005,Industrials,Briggs & Stratton corporate headquarters,-88.2985186,36.6113229
GHL,Greenhill & Co Inc,0.00093000000000000005,Financial Services,Greenhill & Co corporate headquarters,-96.844048000000015,32.942326
SENEA,Seneca Foods Corp Class A,0.00093000000000000005,Consumer Defensive,Seneca Foods corporate headquarters,-77.1905,43.1410262
MNSB,MainStreet Bancshares Inc,0.00093000000000000005,Financial Services,MainStreet Bancshares corporate headquarters,-77.29285899999999,38.861891
ERII,Energy Recovery Inc,0.00093000000000000005,Industrials,Energy Recovery corporate headquarters,-122.1833358,37.7089302
STOK,Stoke Therapeutics Inc,0.00093000000000000005,Healthcare,Stoke Therapeutics corporate headquarters,-71.2641271,42.4812873
CVM,CEL-SCI Corp,0.00093000000000000005,Healthcare,CEL-SCI corporate headquarters,-76.74426299999999,39.188405
ORBC,ORBCOMM Inc,9.2e-4,Communication Services,ORBCOMM corporate headquarters,-75.2866343,43.09213829999999
SCU,Sculptor Capital Management Inc Class A,9.2e-4,Financial Services,Sculptor Capital Management corporate headquarters,-95.3607584,29.7549964
ZYXI,Zynex Inc,9.2e-4,Healthcare,Zynex corporate headquarters,-104.8577753,39.5418548
FSBW,FS Bancorp Inc,9.2e-4,Financial Services,FS Bancorp corporate headquarters,-122.327214,47.799147
PROS,ProSight Global Inc,9.2e-4,Financial Services,ProSight Global corporate headquarters,-74.50356099999999,40.770639
BSRR,Sierra Bancorp,9.2e-4,Financial Services,Sierra Bancorp corporate headquarters,-119.0160081,36.0665751
CATC,Cambridge Bancorp,9.2e-4,Financial Services,Cambridge Bancorp corporate headquarters,-71.118222,42.373002
PTGX,Protagonist Therapeutics Inc,9.2e-4,Healthcare,Protagonist Therapeutics corporate headquarters,-122.0647139,37.53982450000001
TITN,Titan Machinery Inc,9.1e-4,Industrials,Titan Machinery corporate headquarters,-96.8922089,46.84861799999999
IHC,Independence Holding Co,9.1e-4,Financial Services,Independence Holdincorporate headquarters,-73.5536478,41.0269353
INS,Intelligent Systems Corp,9.1e-4,Technology,Intelligent Systems corporate headquarters,-84.1515924,33.9392223
CALX,Calix Inc,9.1e-4,Technology,Calix corporate headquarters,-121.935713,37.3886171
CBMG,Cellular Biomedicine Group Inc,9.1e-4,Healthcare,Cellular Biomedicine Group corporate headquarters,-122.1585724,37.4486216
SIC,Select Interior Concepts Inc Ordinary Shares - Class A,9.1e-4,Consumer Cyclical,Select Interior Concepts Ordinary Shares - corporate headquarters,NA,NA
BHR,Braemar Hotels & Resorts Inc,9.1e-4,Real Estate,Braemar Hotels & Resorts corporate headquarters,-96.82273160000001,32.9390471
CZNC,Citizens & Northern Corp,9.1e-4,Financial Services,Citizens & Northern corporate headquarters,-94.7064843,37.8392298
PFNX,Pfenex Inc,9.1e-4,Healthcare,Pfenex corporate headquarters,-117.2232092,32.8987298
HCAT,Health Catalyst Inc,9e-4,Healthcare,Health Catalyst corporate headquarters,-111.8038159,40.6329812
TGH,Textainer Group Holdings Ltd,9e-4,Industrials,Textainer Group Holdings corporate headquarters,-122.4052389,37.7928096
DOMO,Domo Inc,9e-4,Technology,Domo corporate headquarters,-79.4655648,43.7519159
AKCA,Akcea Therapeutics Inc,9e-4,Healthcare,Akcea Therapeutics corporate headquarters,-71.0468982,42.350458
SPNE,SeaSpine Holdings Corp,9e-4,Healthcare,SeaSpine Holdings corporate headquarters,-117.3174656,33.1281465
CIVB,Civista Bancshares Inc,9e-4,Financial Services,Civista Bancshares corporate headquarters,-82.71072889999999,41.4574477
EXPI,eXp World Holdings Inc,9e-4,Real Estate,eXp World Holdings corporate headquarters,-119.76338199999999,39.444031
VYGR,Voyager Therapeutics Inc,9e-4,Healthcare,Voyager Therapeutics corporate headquarters,-71.10218640000001,42.3614362
VSEC,VSE Corp,9e-4,Industrials,VSE corporate headquarters,-117.1176701,32.8166366
RCKY,Rocky Brands Inc,8.9e-4,Consumer Cyclical,Rocky Brands corporate headquarters,-82.23198909999999,39.4584576
INSG,Inseego Corp,8.9e-4,Technology,Inseego corporate headquarters,-117.2013743,32.8951393
DX,Dynex Capital Inc,8.9e-4,Real Estate,Dynex Capital corporate headquarters,-77.5724711,37.6717979
GEOS,Geospace Technologies Corp,8.9e-4,Energy,Geospace Technologies corporate headquarters,-95.49813600000002,29.840488
GNTY,Guaranty Bancshares Inc,8.9e-4,Financial Services,Guaranty Bancshares corporate headquarters,-94.9681703,33.1555869
CCB,Coastal Financial Corp,8.9e-4,Financial Services,Coastal Financial corporate headquarters,-76.7760479,34.7302002
GEF.B,Greif Inc Class B,8.8e-4,Consumer Cyclical,Greif corporate headquarters,-83.05017199999999,40.22472399999999
AVRO,Avrobio Inc,8.8e-4,Healthcare,Avrobio corporate headquarters,NA,NA
RUSHB,Rush Enterprises Inc Class B,8.8e-4,Consumer Cyclical,Rush Enterprises corporate headquarters,-98.11739100000001,29.687926
ISTR,Investar Holding Corp,8.8e-4,Financial Services,Investar Holding corporate headquarters,NA,NA
IPI,Intrepid Potash Inc,8.8e-4,Basic Materials,Intrepid Potash corporate headquarters,-103.7840759,32.5051659
BWB,Bridgewater Bancshares Inc,8.8e-4,Financial Services,Bridgewater Bancshares corporate headquarters,-93.32833889999999,44.856631
NKSH,National Bankshares Inc,8.8e-4,Financial Services,National Bankshares corporate headquarters,-97.24667099999999,37.6780708
CNBKA,Century Bancorp Inc Class A,8.8e-4,Financial Services,Century Bancorp corporate headquarters,-71.09705319999999,42.4021206
GOGO,Gogo Inc,8.7e-4,Communication Services,Gogo corporate headquarters,-87.6396256,41.8838691
GLRE,Greenlight Capital Re Ltd Class A,8.7e-4,Financial Services,Greenlight Capital Re corporate headquarters,NA,NA
TCRR,TCR2 Therapeutics Inc,8.7e-4,Healthcare,TCR2 Therapeutics corporate headquarters,-71.0810685,42.3652028
EBTC,Enterprise Bancorp Inc,8.7e-4,Financial Services,Enterprise Bancorp corporate headquarters,-71.31168699999999,42.6456566
IMXI,International Money Express Inc,8.7e-4,Technology,International Money Express corporate headquarters,-84.08899170000001,33.9962436
BATRA,Liberty Braves Group,8.7e-4,Communication Services,Liberty Braves Group corporate headquarters,NA,NA
AGS,PlayAGS Inc,8.7e-4,Consumer Cyclical,PlayAGS corporate headquarters,-84.3820399,33.8073222
BFST,Business First Bancshares Inc,8.6e-4,Financial Services,Business First Bancshares corporate headquarters,-91.1855887,30.4502159
MCB,Metropolitan Bank Holding Corp,8.6e-4,Financial Services,Metropolitan Bank Holding corporate headquarters,-73.978411,40.750384
AMSC,American Superconductor Corp,8.6e-4,Industrials,American Superconductor corporate headquarters,-88.2079972,43.0714304
MCBC,Macatawa Bank Corp,8.6e-4,Financial Services,Macatawa Bank corporate headquarters,-86.0470759,42.80376709999999
NVEC,NVE Corp,8.6e-4,Technology,NVE corporate headquarters,-77.3794257,38.9616128
FVCB,FVCBankcorp Inc,8.6e-4,Financial Services,FVCBankcorp corporate headquarters,NA,NA
TBIO,Translate Bio Inc,8.6e-4,Healthcare,Translate Bio corporate headquarters,-71.256331,42.473892
AMAL,Amalgamated Bank Ordinary Shares Class A,8.6e-4,Financial Services,Amalgamated Bank Ordinary Shares corporate headquarters,NA,NA
LAND,Gladstone Land Corp,8.6e-4,Real Estate,Gladstone Land corporate headquarters,-77.22075079999999,38.9271567
CPSI,Computer Programs and Systems Inc,8.6e-4,Healthcare,Computer Programs and Systems corporate headquarters,-88.19591419999999,30.671618
PKOH,Park-Ohio Holdings Corp,8.5e-4,Industrials,Park-Ohio Holdings corporate headquarters,-81.4564079,41.5103896
LAWS,Lawson Products Inc,8.5e-4,Industrials,Lawson Products corporate headquarters,-87.845383,41.98308
VRCA,Verrica Pharmaceuticals Inc,8.5e-4,Healthcare,Verrica Pharmaceuticals corporate headquarters,-75.6053195,39.9599873
ESXB,Community Bankers Trust Corp,8.5e-4,Financial Services,Community Bankers Trust corporate headquarters,-77.5843557,37.650641
BCML,BayCom Corp,8.5e-4,Financial Services,BayCom corporate headquarters,-89.2744106,43.1450966
AMNB,American National Bankshares Inc,8.5e-4,Financial Services,American National Bankshares corporate headquarters,-97.24667099999999,37.6780708
FBM,Foundation Building Materials Inc,8.5e-4,Industrials,Foundation Building Materials corporate headquarters,-117.8421115,33.7081289
RGCO,RGC Resources Inc,8.5e-4,Utilities,RGC Resources corporate headquarters,-79.93074,37.277521
HONE,HarborOne Bancorp Inc,8.5e-4,Financial Services,HarborOne Bancorp corporate headquarters,-71.0585981,42.0994413
PEBK,Peoples Bancorp of North Carolina Inc,8.5e-4,Financial Services,Peoples Bancorp of North Carolina corporate headquarters,-81.2293128,35.6605294
RVSB,Riverview Bancorp Inc,8.5e-4,Financial Services,Riverview Bancorp corporate headquarters,-122.673079,45.628255
KRO,Kronos Worldwide Inc,8.4e-4,Basic Materials,Kronos Worldwide corporate headquarters,-96.8174922,32.9224275
OVBC,Ohio Valley Banc Corporation,8.4e-4,Financial Services,Ohio Valley Banc Corporation corporate headquarters,-82.2348976,38.8439568
STXB,Spirit of Texas Bancshares Inc,8.4e-4,Financial Services,Spirit of Texas Bancshares corporate headquarters,-96.330151,30.633985
SLCT,Select Bancorp Inc,8.4e-4,Financial Services,Select Bancorp corporate headquarters,-78.6133248,35.8422406
UFPT,UFP Technologies Inc,8.4e-4,Consumer Cyclical,UFP Technologies corporate headquarters,-70.91011,42.804447
RST,Rosetta Stone Inc,8.4e-4,Technology,Rosetta Stone corporate headquarters,-77.0692232,38.8959017
AVDR,Avedro Inc,8.4e-4,Healthcare,Avedro corporate headquarters,-71.2740472,42.3749201
OPY,Oppenheimer Holdings Inc Class A,8.3e-4,Financial Services,Oppenheimer Holdings corporate headquarters,-74.011455,40.704065
NE,Noble Corp PLC,8.3e-4,Energy,Noble corporate headquarters,-95.58080269999999,29.9946086
BFIN,BankFinancial Corp,8.3e-4,Financial Services,BankFinancial corporate headquarters,-87.9185766,41.7624885
ARTNA,Artesian Resources Corp Class A,8.3e-4,Utilities,Artesian Resources corporate headquarters,-75.6365383,39.6884194
LBC,Luther Burbank Corp,8.3e-4,Financial Services,Luther Burbank corporate headquarters,-122.7146924,38.4387945
LNDC,Landec Corp,8.3e-4,Consumer Defensive,Landec corporate headquarters,-121.976493,37.406306
UBFO,United Security Bancshares,8.3e-4,Financial Services,United Security Bancshares corporate headquarters,-119.785969,36.732843
NESR,National Energy Services Reunited Corp,8.3e-4,Energy,National Energy Services Reunited corporate headquarters,-95.4572227,29.7534289
RRD,R.R.Donnelley & Sons Co,8.2e-4,Industrials,R.R.Donnelley & Soncorporate headquarters,-87.92472149999999,42.950846
REV,Revlon Inc A,8.2e-4,Consumer Defensive,Revlon corporate headquarters,-74.0118801,40.7020841
ESQ,Esquire Financial Holdings Inc,8.2e-4,Financial Services,Esquire Financial Holdings corporate headquarters,-73.55477909999999,40.7858354
CNSL,Consolidated Communications Holdings Inc,8.1e-4,Communication Services,Consolidated Communications Holdings corporate headquarters,-88.37548199999999,39.481784
ATP,Atlantic Power Corp,8.1e-4,Utilities,Atlantic Power corporate headquarters,-71.1705668,42.2247677
AFMD,Affimed NV,8.1e-4,Healthcare,Affimed NV corporate headquarters,NA,NA
LEVL,Level One Bancorp Inc,8.1e-4,Financial Services,Level One Bancorp corporate headquarters,-83.3725114,42.4968808
NRIM,Northrim BanCorp Inc,8.1e-4,Financial Services,Northrim Bancorporate headquarters,NA,NA
FMAO,Farmers & Merchants Bancorp Inc,8.1e-4,Financial Services,Farmers & Merchants Bancorp corporate headquarters,-95.6405199,37.0360222
SIGA,SIGA Technologies Inc,8.1e-4,Healthcare,SIGA Technologies corporate headquarters,-73.969319,40.765417
FCCY,1st Constitution Bancorp,8.1e-4,Financial Services,1st Constitution Bancorp corporate headquarters,-74.5055409,40.3277206
AMOT,Allied Motion Technologies Inc,8.1e-4,Technology,Allied Motion Technologies corporate headquarters,-78.8058683,43.026405
HIIQ,Health Insurance Innovations Inc Class A,8.1e-4,Healthcare,Health Insurance Innovations corporate headquarters,-82.4611989,28.0938851
CTRN,Citi Trends Inc,8.1e-4,Consumer Cyclical,Citi Trends corporate headquarters,-81.2235604,32.1121978
FSTR,L.B. Foster Co Class A,8.1e-4,Industrials,L.B. Fostecorporate headquarters,-80.05606809999999,40.4215551
FLMN,Falcon Minerals Corp Class A,8e-4,Energy,Falcon Minerals corporate headquarters,NA,NA
ANH,Anworth Mortgage Asset Corp,8e-4,Real Estate,Anworth Mortgage Asset corporate headquarters,-118.49914,34.016195
FRGI,Fiesta Restaurant Group Inc,8e-4,Consumer Cyclical,Fiesta Restaurant Group corporate headquarters,-96.82751359999999,32.9484306
OFLX,Omega Flex Inc,8e-4,Industrials,Omega Flex corporate headquarters,-75.65544919999999,40.0185992
PDLB,PDL Community Bancorp,8e-4,Financial Services,PDL Community Bancorp corporate headquarters,-119.7707425,36.838968
RUBY,Rubius Therapeutics Inc,8e-4,Healthcare,Rubius Therapeutics corporate headquarters,-71.0902725,42.3676033
BOCH,Bank of Commerce Holdings Inc,8e-4,Financial Services,Bank of Commerce Holdings corporate headquarters,-121.5006301,38.5789834
SWAV,ShockWave Medical Inc,8e-4,Healthcare,ShockWave Medical corporate headquarters,-121.9815711,37.410368
GALT,Galectin Therapeutics Inc,8e-4,Healthcare,Galectin Therapeutics corporate headquarters,-84.196627,33.9658226
CMLS,Cumulus Media Inc Class A,7.9e-4,Communication Services,Cumulus Media corporate headquarters,-84.37153719999999,33.8453162
VIA,Viacom Inc Class A,7.9e-4,Communication Services,Viacom corporate headquarters,-73.9861885,40.7579353
DHX,DHI Group Inc,7.9e-4,Industrials,DHI Group corporate headquarters,-93.78402539999999,41.6433871
ADES,Advanced Emissions Solutions Inc,7.9e-4,Industrials,Advanced Emissions Solutions corporate headquarters,-104.9973897,39.5570445
CTO,Consolidated-Tomoka Land Co,7.9e-4,Real Estate,Consolidated-Tomoka Lancorporate headquarters,-81.094481,29.2220057
DS,Drive Shack Inc,7.9e-4,Consumer Cyclical,Drive Shack corporate headquarters,-73.9990675,40.7414177
ONDK,On Deck Capital Inc,7.9e-4,Financial Services,On Deck Capital corporate headquarters,-73.9867678,40.7530847
GBLI,Global Indemnity Ltd,7.9e-4,Financial Services,Global Indemnity corporate headquarters,-74.36144089999999,40.5433531
BPRN,The Bank of Princeton,7.9e-4,Financial Services,The Bank of Princeton corporate headquarters,-74.6695045,40.3558542
PBIP,Prudential Bancorp Inc,7.9e-4,Financial Services,Prudential Bancorp corporate headquarters,-75.1791648,39.9175786
EVBN,Evans Bancorp Inc,7.9e-4,Financial Services,Evans Bancorp corporate headquarters,-78.8432807,42.7309034
PCB,PCB Bancorp,7.9e-4,Financial Services,PCB Bancorp corporate headquarters,-82.379595,36.340998
HALL,Hallmark Financial Services Inc,7.9e-4,Financial Services,Hallmark Financial Services corporate headquarters,-96.8172642,32.9233133
OSTK,Overstock.com Inc,7.8e-4,Consumer Cyclical,Overstock.com corporate headquarters,-111.9151897,40.6181541
PTN,Palatin Technologies Inc,7.8e-4,Healthcare,Palatin Technologies corporate headquarters,-74.5006744,40.33154950000001
KIN,Kindred Biosciences Inc,7.8e-4,Healthcare,Kindred Biosciences corporate headquarters,-122.3672457,37.59867089999999
MGTX,MeiraGTx Holdings PLC,7.8e-4,Healthcare,MeiraGTx Holdings corporate headquarters,-73.9738601,40.7396736
CBB,Cincinnati Bell Inc,7.7e-4,Communication Services,Cincinnati Bell corporate headquarters,-84.5080361,39.1005321
ASPS,Altisource Portfolio Solutions SA,7.7e-4,Financial Services,Altisource Portfolio Solutions SA corporate headquarters,-84.35460169999999,33.9348279
TLRD,Tailored Brands Inc,7.7e-4,Consumer Cyclical,Tailored Brands corporate headquarters,-121.9908118,37.5176237
GTT,GTT Communications Inc,7.7e-4,Communication Services,GTT Communications corporate headquarters,-104.8964092,39.6167119
WLFC,Willis Lease Finance Corp,7.7e-4,Industrials,Willis Lease Finance corporate headquarters,-122.512283,37.944052
EXTN,Exterran Corp,7.7e-4,Energy,Exterran corporate headquarters,-95.5691741,29.8359562
GERN,Geron Corp,7.7e-4,Healthcare,Geron corporate headquarters,-122.173721,37.4812888
BCOV,Brightcove Inc,7.7e-4,Technology,Brightcove corporate headquarters,-71.052583,42.3529855
EML,The Eastern Co,7.7e-4,Industrials,The Eastercorporate headquarters,-95.6240746,36.99757830000001
CIA,Citizens Inc,7.7e-4,Financial Services,Citizens corporate headquarters,-71.51969609999999,41.8576281
FRBK,Republic First Bancorp Inc,7.7e-4,Financial Services,Republic First Bancorp corporate headquarters,-75.167316,39.951668
DPLO,Diplomat Pharmacy Inc,7.6e-4,Healthcare,Diplomat Pharmacy corporate headquarters,-83.6777782,42.9861295
MNK,Mallinckrodt PLC,7.6e-4,Healthcare,Mallinckrodt corporate headquarters,-90.3827678,38.7775109
CLPR,Clipper Realty Inc,7.6e-4,Real Estate,Clipper Realty corporate headquarters,-73.9925689,40.6376823
PD,PagerDuty Inc,7.6e-4,Technology,PagerDuty corporate headquarters,-122.4026339,37.7717038
MBIN,Merchants Bancorp,7.6e-4,Financial Services,Merchants Bancorp corporate headquarters,-86.1565257,39.9371245
SYX,Systemax Inc,7.6e-4,Industrials,Systemax corporate headquarters,-73.6610711,40.8089181
ARLO,Arlo Technologies Inc,7.6e-4,Industrials,Arlo Technologies corporate headquarters,-121.9364021,37.3928078
SFST,Southern First Bancshares Inc,7.6e-4,Financial Services,Southern First Bancshares corporate headquarters,-82.337644,34.819762
MLVF,Malvern Bancorp Inc,7.6e-4,Financial Services,Malvern Bancorp corporate headquarters,-75.4821323,40.0416841
GNMK,GenMark Diagnostics Inc,7.6e-4,Healthcare,GenMark Diagnostics corporate headquarters,-117.2713506,33.131551
ASMB,Assembly Biosciences Inc,7.5e-4,Healthcare,Assembly Biosciences corporate headquarters,-122.3894081,37.663613
CDR,Cedar Realty Trust Inc,7.5e-4,Real Estate,Cedar Realty Trust corporate headquarters,-73.68631169999999,40.8276948
ADMA,ADMA Biologics Inc,7.5e-4,Healthcare,ADMA Biologics corporate headquarters,-74.12033579999999,41.0550258
AMRX,Amneal Pharmaceuticals Inc Ordinary Shares - Class A,7.5e-4,Healthcare,Amneal Pharmaceuticals Ordinary Shares - corporate headquarters,NA,NA
CDZI,Cadiz Inc,7.5e-4,Utilities,Cadiz corporate headquarters,-87.7951947,36.8690304
RBNC,Reliant Bancorp Inc,7.5e-4,Financial Services,Reliant Bancorp corporate headquarters,-86.80108410000001,35.9612894
RES,RPC Inc,7.4e-4,Energy,RPC corporate headquarters,-84.34266749999999,33.8302894
INO,Inovio Pharmaceuticals Inc,7.4e-4,Healthcare,Inovio Pharmaceuticals corporate headquarters,-117.2084771,32.897656
FRBA,First Bank,7.4e-4,Financial Services,First Bank corporate headquarters,-105.136642,39.7405114
WLDN,Willdan Group Inc,7.4e-4,Industrials,Willdan Group corporate headquarters,-117.8831179,33.8063882
VRTV,Veritiv Corp,7.4e-4,Industrials,Veritiv corporate headquarters,-84.35460719999999,33.9348551
NODK,NI Holdings Inc,7.4e-4,Financial Services,NI Holdings corporate headquarters,-77.364351,38.9555126
PBYI,Puma Biotechnology Inc,7.3e-4,Healthcare,Puma Biotechnology corporate headquarters,-118.4431353,34.0586533
SMBK,SmartFinancial Inc,7.3e-4,Financial Services,SmartFinancial corporate headquarters,-95.5627126,29.7099728
EGLE,Eagle Bulk Shipping Inc,7.3e-4,Industrials,Eagle Bulk Shipping corporate headquarters,-73.54781919999999,41.0450751
REPH,Recro Pharma Inc,7.3e-4,Healthcare,Recro Pharma corporate headquarters,-83.87164589999999,34.2831945
EZPW,EZCORP Inc,7.3e-4,Financial Services,EZCORP corporate headquarters,NA,NA
NATH,Nathan's Famous Inc,7.2e-4,Consumer Cyclical,Nathan's Famous corporate headquarters,-73.5462812,40.7861279
BNED,Barnes & Noble Education Inc,7.2e-4,Consumer Cyclical,Barnes & Noble Education corporate headquarters,-95.8869981,36.2653365
FCBP,First Choice Bancorp,7.2e-4,Financial Services,First Choice Bancorp corporate headquarters,-118.0616615,33.8685895
IOTS,Adesto Technologies Corp,7.2e-4,Technology,Adesto Technologies corporate headquarters,-121.9848244,37.3845502
DAKT,Daktronics Inc,7.2e-4,Technology,Daktronics corporate headquarters,-96.71853460000001,43.5990161
HOFT,Hooker Furniture Corp,7.2e-4,Consumer Cyclical,Hooker Furniture corporate headquarters,-79.8565064,36.6938381
CVGI,Commercial Vehicle Group Inc,7.1e-4,Consumer Cyclical,Commercial Vehicle Group corporate headquarters,-82.8142008,40.0943782
NC,NACCO Industries Inc A,7.1e-4,Energy,NACCO Industries corporate headquarters,-81.4705517,41.5047242
GNC,GNC Holdings Inc Class A,7.1e-4,Healthcare,GNC Holdings corporate headquarters,-79.9994323,40.4419744
ALDX,Aldeyra Therapeutics Inc,7.1e-4,Healthcare,Aldeyra Therapeutics corporate headquarters,-71.2680147,42.46245769999999
