city,other_name,country,latitude,longitude,certainty,year,population
Messina,NA,Italy,38.19327,15.54969,1,-430,38000
Patna,NA,India,25.610533,85.14145,1,-430,100000
Perspolis,NA,Iran,29.93448748,52.89096558,1,-430,50000
Rome,NA,Italy,41.89474,12.4839,1,-430,35000
Sardis,Sardes,Turkey,38.48226723,28.04759086,1,-430,35000
Sidon,NA,Lebanon,33.55993,35.37564,1,-430,36000
Sparti,"Sp·rti, Sparta",Greece,37.08182158,22.4234456,1,-430,40000
Susa,NA,Iran,32.19085,48.246028,1,-430,70000
Suzhou,Soochow,China,31.3,120.6,1,-430,60000
Syracuse,NA,Greece,37.06082237,15.29420264,2,-430,125000
Taranto,"Tartentum, Tarentum",Italy,40.47054509,17.24555378,3,-430,40000
Tyre,NA,Lebanon,33.27333,35.19389,3,-430,35000
Vaishali,Vaisali,India,25.6833,85.081782,3,-430,45000
Varanasi,Benares,India,25.317645,82.973914,2,-430,54000
Alexandria,NA,Egypt,31.200092,29.918739,1,-200,300000
Antioch,NA,Syria/Turkey,36.20655,36.15722,2,-200,120000
Balkh,NA,Afghanistan,36.75635,66.8972,1,-200,75000
Carthage,NA,Tunisia,36.8581,10.3308,3,-200,150000
Changsha,NA,China,28.196111,112.972222,1,-200,38000
Cyrene,near present-day Shahhat,Libya,32.81901498,21.85583296,3,-200,30000
Ephesus,NA,Turkey,37.94049284,27.34104109,3,-200,40000
Izapa,NA,Mexico,14.92339814,-92.17999,1,-200,35000
Luoyang,Honan,China,34.669722,112.442222,2,-200,60000
Messina,NA,Italy,38.19327,15.54969,1,-200,35000
Olbia,NA,Italy,40.9167,9.5,2,-200,30000
Paithan,Prati??h?na,India,19.47506,75.38558,3,-200,60000
Patna,NA,India,25.610533,85.14145,1,-200,350000
Pergamum,NA,Turkey,39.13225127,27.1836318,1,-200,35000
Rhodes,NA,Greece,36.4333,28.2167,2,-200,42000
Seleucia,NA,Iraq,33.094444,44.522222,2,-200,200000
Sparti,"Sp·rti, Sparta",Greece,37.08182158,22.4234456,1,-200,30000
Syracuse,NA,Greece,37.06082237,15.29420264,2,-200,100000
Taxilla,Taxila,Pakistan,33.75743141,72.82952293,1,-200,60000
Tres Zapotes,NA,Mexico,18.466667,-95.433333,2,-200,30000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,-200,400000
Ankara,Angora,Turkey,39.91987,32.85427,1,-100,34000
Antioch,NA,Syria/Turkey,36.20655,36.15722,2,-100,150000
Anuradhapura,Anuradha-Pura,Sri Lanka,8.31223,80.41306,1,-100,130000
Apamea,NA,Turkey,35.41853326,36.40475674,3,-100,37000
Athens,NA,Greece,37.97945,23.71622,1,-100,75000
Cadiz,NA,Spain,36.52978,-6.29465,1,-100,62000
Capua,NA,Italy,41.09971,14.22013,1,-100,36000
Carthage,NA,Tunisia,36.8581,10.3308,3,-100,100000
Chengdu,NA,China,30.66667,104.06667,1,-100,70000
Corinth,NA,Greece,37.938636,22.932228,1,-100,50000
Duhuang,Tunhuang,China,40.15,94.666667,2,-100,32000
Ephesus,NA,Turkey,37.94049284,27.34104109,3,-100,51000
Gortyn,"Gortys, Gortyna",Greece,35.06262738,24.94680958,1,-100,30000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,-100,36000
London,NA,United Kingdom,51.511214,-0.119825,1,-100,30000
Lyon,NA,France,45.74846,4.84671,1,-100,50000
Milan,NA,Italy,45.465453,9.198786,1,-100,30000
Nimes,NÓmes,France,43.83333,4.35,1,-100,44000
Ostia,NA,Italy,41.75551909,12.28966708,1,-100,30000
Oxyrhyncus,NA,Egypt,28.53558797,30.65990829,2,-100,34000
Pergamum,NA,Turkey,39.13225127,27.1836318,1,-100,40000
Petra,NA,Jordan,30.325172,35.442581,1,-100,30000
Seleucia,NA,Iraq,33.094444,44.522222,2,-100,250000
Smyrna,Izmir,Turkey,38.41273,27.13838,1,-100,90000
Teotihuacan,NA,Mexico,19.69291001,-98.84606,1,-100,45000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,-100,35000
Zafar,Dhafar,Yemen,14.21175142,44.40341925,2,-100,60000
Cadiz,NA,Spain,36.52978,-6.29465,1,100,65000
Luoyang,Honan,China,34.669722,112.442222,2,100,420000
Madurai,NA,India,9.91735,78.11962,1,100,50000
Rome,NA,Italy,41.89474,12.4839,1,100,450000
Alexandria,NA,Egypt,31.200092,29.918739,1,361,125000
Antioch,NA,Syria/Turkey,36.20655,36.15722,2,361,150000
Arles,NA,France,43.6767,4.6278,1,361,40000
Carthage,NA,Tunisia,36.8581,10.3308,3,361,66000
Ctesiphon,Taq-I  Kisra,Iraq,33.09378746,44.58006701,1,361,250000
Damascus,NA,Syria,33.5102,36.29128,1,361,40000
Edessa,Urfa,Turkey,37.15,38.8,1,361,75000
Handan,Ye,China,36.6,114.483333,3,361,120000
Hippos,Hippo,Israel,32.77907253,35.65948301,3,361,40000
Jerusalem,NA,Israel,31.76904,35.21633,1,361,50000
Leptis,Leptis Magna,Libya,32.63777029,14.29232884,3,361,50000
Liaotung,penninsula,China,40.5,121.5,3,361,40000
Milan,NA,Italy,45.465453,9.198786,1,361,40000
Nanjing,Nanking,China,32.05,118.766667,1,361,150000
Nishapur,NA,Iran,36.213333,58.795833,1,361,50000
Patna,NA,India,25.610533,85.14145,1,361,150000
Pyongyang,"P'yongyang, Tonggoo",Dem. People's Republic of Korea,39.03385,125.75432,1,361,50000
Rome,NA,Italy,41.89474,12.4839,1,361,150000
Teotihuacan,NA,Mexico,19.69291001,-98.84606,1,361,90000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,361,42000
Trier,Treves,Germany,49.75565,6.63935,1,361,60000
Ujjain,NA,India,23.18239,75.77643,3,361,80000
Vienne,NA,France,45.51667,4.86667,3,361,45000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,361,80000
Alexandria,NA,Egypt,31.200092,29.918739,1,500,100000
Antioch,NA,Syria/Turkey,36.20655,36.15722,2,500,150000
Carthage,NA,Tunisia,36.8581,10.3308,3,500,100000
Ctesiphon,Taq-I  Kisra,Iraq,33.09378746,44.58006701,1,500,400000
Damascus,NA,Syria,33.5102,36.29128,1,500,50000
Diyarbakir,Diarbekr,Turkey,37.914411,40.230628,1,500,80000
Edessa,Urfa,Turkey,37.15,38.8,1,500,90000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,500,400000
Jerusalem,NA,Israel,31.76904,35.21633,1,500,50000
Kayseri,"Caesarea, Mazaca",Turkey,38.73222,35.48528,2,500,50000
Luoyang,Honan,China,34.669722,112.442222,2,500,200000
Nanjing,Nanking,China,32.05,118.766667,1,500,150000
Nishapur,NA,Iran,36.213333,58.795833,1,500,50000
Pyongyang,"P'yongyang, Tonggoo",Dem. People's Republic of Korea,39.03385,125.75432,1,500,60000
Rome,NA,Italy,41.89474,12.4839,1,500,100000
Taluqan,"Taloqan, Takhar",Afghanistan,36.716667,69.516667,2,500,50000
Teotihuacan,NA,Mexico,19.69291001,-98.84606,1,500,125000
Diyarbakir,Diarbekr,Turkey,37.914411,40.230628,1,502,80000
Luoyang,Honan,China,34.669722,112.442222,2,528,240000
Kayseri,"Caesarea, Mazaca",Turkey,38.73222,35.48528,2,550,60000
Hangzhou,Hangchow,China,30.25,120.166667,2,591,60000
Chengdu,NA,China,30.66667,104.06667,1,600,81000
Rome,NA,Italy,41.89474,12.4839,1,600,50000
Medina,Madinah,Saudi Arabia,24.4609,39.620189,1,620,15000
Dali,Tali,China,25.606486,100.267638,1,621,18000
Aleppo,NA,Syria,36.216667,37.166667,1,622,72000
Alexandria,NA,Egypt,31.200092,29.918739,1,622,94000
Anuradhapura,Anuradha-Pura,Sri Lanka,8.31223,80.41306,1,622,70000
Aror,NA,Pakistan,27.65,68.9833,3,622,50000
Badami,Vatapi,India,15.91495,75.67683,2,622,70000
Carthage,NA,Tunisia,36.8581,10.3308,3,622,50000
Chengdu,NA,China,30.66667,104.06667,1,622,81000
Ctesiphon,Taq-I  Kisra,Iraq,33.09378746,44.58006701,1,622,500000
Damascus,NA,Syria,33.5102,36.29128,1,622,50000
Dvin,NA,Armenia,40.01984,44.58376,2,622,47000
Edessa,Urfa,Turkey,37.15,38.8,1,622,50000
El Tajin,"Tajin, El TajÌn",Mexico,20.4481,97.3782,2,622,40000
Hangzhou,Hangchow,China,30.25,120.166667,2,622,60000
Isanapura,Chenla,Cambodia,11.55,104.916667,2,622,70000
Istakhr,"Estakhr, Stakhr",Iran,29.9797278,52.90898604,3,622,40000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,622,400000
Jerusalem,NA,Israel,31.76904,35.21633,1,622,50000
Kamarupa,"Kamata, Pragjyotisha",India,26.183333,91.733333,3,622,40000
Kanauji,"Kannauj, Kanauj",India,27.05519,79.91808,3,622,120000
Kanchipuram,"Conjeeveram, Kanchi, K?Òci-pura, Conjevaram",India,12.834173,79.70364,1,622,70000
Kashi,Kashgar,China,39.4704,75.989756,1,622,50000
Kayseri,"Caesarea, Mazaca",Turkey,38.73222,35.48528,2,622,60000
Kosambi,Kausambi,India,25.338984,81.392899,2,622,40000
Liaotung,penninsula,China,40.5,121.5,3,622,40000
Luoyang,Honan,China,34.669722,112.442222,2,622,200000
Madurai,NA,India,9.91735,78.11962,1,622,70000
Nanjing,Nanking,China,32.05,118.766667,1,622,50000
Pundravardhana,NA,India,25.5,81.5,2,622,40000
Pyay,"Sri Ksetra, Prome",Myanmar,18.82151,95.221029,3,622,100000
Pyongyang,"P'yongyang, Tonggoo",Dem. People's Republic of Korea,39.03385,125.75432,1,622,60000
Rome,NA,Italy,41.89474,12.4839,1,622,50000
Samarkand,Sumarqand,Uzbekistan,39.6576,66.947561,1,622,45000
Seville,NA,Spain,37.388097,-5.982331,1,622,40000
Srinagar,NA,India,34.08842,74.80298,1,622,45000
Teotihuacan,NA,Mexico,19.69291001,-98.84606,1,622,60000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,622,40000
Vallabhi,Vallabhipur,India,21.8878,71.8795,2,622,40000
Varanasi,Benares,India,25.317645,82.973914,2,622,65000
Vijayawada,Bezwada,India,16.506174,80.648015,3,622,50000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,622,400000
Mecca,NA,Saudi Arabia,21.42667,39.82611,1,627,24000
Aksu,Aqsu,China,41.12306,80.26444,1,630,1500
Broach,NA,India,21.724644,73.002294,3,630,20000
Jerusalem,NA,Israel,31.76904,35.21633,1,630,62000
Kanauji,"Kannauj, Kanauj",India,27.05519,79.91808,3,630,100000
Kashi,Kashgar,China,39.4704,75.989756,1,630,50000
Kathmandu,Katmandu,Nepal,27.7,85.333333,1,630,22000
Mathura,Muttra,India,27.4925,77.673611,3,630,15000
Srinagar,NA,India,34.08842,74.80298,1,630,45000
Tamralipti,Tamralipta,India,22.3,87.92,2,630,30000
Varanasi,Benares,India,25.317645,82.973914,2,630,65000
Aleppo,NA,Syria,36.216667,37.166667,1,637,72000
Faizabad,"Ayodhya, Ajodhya, Fyzabad",India,26.779386,82.142169,2,640,25000
Kanchipuram,"Conjeeveram, Kanchi, K?Òci-pura, Conjevaram",India,12.834173,79.70364,1,640,70000
Basra,Basrah,Iraq,30.5,47.816667,2,671,200000
Kufa,NA,Iraq,32.033333,44.4,2,671,200000
Mecca,NA,Saudi Arabia,21.42667,39.82611,1,692,60000
Kufa,NA,Iraq,32.033333,44.4,2,696,200000
Lisbon,NA,Portugal,38.71667,-9.13333,1,700,15000
Rome,NA,Italy,41.89474,12.4839,1,700,50000
Tours,NA,France,47.38333,0.68333,1,700,17000
Damascus,NA,Syria,33.5102,36.29128,1,705,300000
Nara City,NA,Japan,34.685333,135.832742,1,709,200000
Damascus,NA,Syria,33.5102,36.29128,1,715,300000
Kufa,NA,Iraq,32.033333,44.4,2,715,100000
Basra,Basrah,Iraq,30.5,47.816667,2,717,100000
Alexandria,NA,Egypt,31.200092,29.918739,1,730,90000
Kufa,NA,Iraq,32.033333,44.4,2,740,90000
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1,742,50000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889,118.58583,3,742,26000
Lanzhou,Lanchow,China,36.061089,103.834304,1,750,14226
Patan,Anhilvada,India,23.8507,72.12963,1,750,40000
Trier,Treves,Germany,49.75565,6.63935,1,750,10000
Wuhan,Wuchang,China,30.58333,114.26667,1,750,84563
Mosul,Ak Mawsil,Iraq,36.335,43.11889,1,752,40000
Kufa,NA,Iraq,32.033333,44.4,2,754,110000
Balasaghun,"Balasaqun, Gobalik",Kyrgyzstan,42.379739,75.250456,2,757,24000
Sidjilmasa,Sijilmessa,Morocco,31.28,-4.28,2,757,24000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,763,480000
Lhasa,NA,China,29.645563,91.140749,1,765,100000
Bukhara,Bokhara,Uzbekistan,39.765869,64.422347,1,782,45000
Nara City,NA,Japan,34.685333,135.832742,1,784,200000
Alexandria,NA,Egypt,31.200092,29.918739,1,800,95000
Anbar,Al Anbar Governorate,Iraq,32.559761,41.919647,3,800,60000
Astrakhan,"Atil, Itil",Russian Federation,46.366681,48.083239,1,800,30000
Augsberg,Ausburg,Germany,48.371444,10.898239,1,800,6000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,800,700000
Basra,Basrah,Iraq,30.5,47.816667,2,800,100000
Bukhara,Bokhara,Uzbekistan,39.765869,64.422347,1,800,45000
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1,800,100000
Chengdu,NA,China,30.66667,104.06667,1,800,75000
Cologne,"Koln, Coln",Germany,50.937531,6.960278,1,800,15000
Cordoba,"Cordova, CÛrdoba",Spain,38.046133,-4.893564,2,800,160000
Dali,Tali,China,25.606486,100.267638,1,800,75000
Dienne,"Guinea, Jenne",Senegal,15.033366,-16.350122,3,800,10000
El Tajin,"Tajin, El TajÌn",Mexico,20.4481,97.3782,2,800,40000
Ellora,NA,India,20.026319,75.177641,3,800,45000
Esfahan,Isfahan,Iran,32.651389,51.679192,1,800,25000
Gao,"Kagho, Kukia, Gogo",Mali,16.27167,-0.04472,2,800,72000
Hangzhou,Hangchow,China,30.25,120.166667,2,800,70000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,800,250000
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1,800,55000
Kanauji,"Kannauj, Kanauj",India,27.05519,79.91808,3,800,80000
Kherson,Cherson,Ukraine,46.635417,32.616867,1,800,20000
Kush,Kus,Egypt,18.53,31.84,3,800,40000
Kyoto,NA,Japan,35.02107,135.75385,1,800,200000
Lhasa,NA,China,29.645563,91.140749,1,800,100000
Lisbon,NA,Portugal,38.71667,-9.13333,1,800,15000
Luoyang,Honan,China,34.669722,112.442222,2,800,300000
Lyon,NA,France,45.74846,4.84671,1,800,12000
Madurai,NA,India,9.91735,78.11962,1,800,70000
Mansura,Brahmanabad,Pakistan,25.590258,68.776944,3,800,60000
Mecca,NA,Saudi Arabia,21.42667,39.82611,1,800,80000
Merida,Emerita,Spain,38.91611,-6.34366,1,800,30000
Messina,NA,Italy,38.19327,15.54969,1,800,25000
Metz,NA,France,49.11911,6.17269,1,800,25000
Milan,NA,Italy,45.465453,9.198786,1,800,25000
Monte Alban,Monte Alb·n,Mexico,17.043989,-96.767467,2,800,30000
Naples,NA,Italy,40.851775,14.268122,1,800,30000
Pachacamac,NA,Peru,-12.188786,-76.849033,2,800,2000
Paris,NA,France,48.856614,2.352222,1,800,25000
Patan,Anhilvada,India,23.8507,72.12963,1,800,40000
Pavia,NA,Italy,45.18446,9.16145,1,800,22000
Pliska,Aboba,Bulgaria,43.362531,27.125539,1,800,34000
Poitiers,NA,France,46.58333,0.33333,1,800,10000
Prambanan,temple in Indonesia,Indonesia,-7.752022,110.491369,2,800,60000
Rayy,"Rey, Ray",Iran,35.5833,51.4333,2,800,100000
Reims,Rheims,France,49.25,4.03333,1,800,20000
Rome,NA,Italy,41.89474,12.4839,1,800,50000
Samarkand,Sumarqand,Uzbekistan,39.6576,66.947561,1,800,75000
Seville,NA,Spain,37.388097,-5.982331,1,800,35000
Sidjilmasa,Sijilmessa,Morocco,31.28,-4.28,2,800,24000
Suzhou,Soochow,China,31.3,120.6,1,800,84000
Taiyuan,NA,China,37.87059,112.548879,1,800,25000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,800,40000
Tiahuanaco,Tiwanaku,Bolivia,-16.55228,-68.67953,1,800,20000
Tikal,Tical,Guatemala,17.222094,-89.623614,2,800,40000
Toledo,NA,Spain,39.862831,-4.027322,1,800,25000
Tours,NA,France,47.38333,0.68333,1,800,20000
Trier,Treves,Germany,49.75565,6.63935,1,800,15000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889,118.58583,3,800,30000
Verona,NA,Italy,45.43419,10.99779,1,800,30000
Vijayawada,Bezwada,India,16.506174,80.648015,3,800,40000
Wuhan,Wuchang,China,30.58333,114.26667,1,800,84000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,800,600000
Cologne,"Koln, Coln",Germany,50.937531,6.960278,1,804,15000
Fez,Fes,Morocco,34.033333,-5.01,1,808,15000
Edirne,Adrianople,Turkey,41.681808,26.562269,1,812,10000
Balasaghun,"Balasaqun, Gobalik",Kyrgyzstan,42.379739,75.250456,2,821,18000
Iraklion,"Irakleion, Candia. Heraklion",Greece,35.338736,25.144214,1,827,15000
Bukhara,Bokhara,Uzbekistan,39.765869,64.422347,1,830,45000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,833,900000
Kanauji,"Kannauj, Kanauj",India,27.05519,79.91808,3,850,80000
Tarsus,NA,Turkey,36.91876,34.8784,1,850,48000
Alexandria,NA,Egypt,31.200092,29.918739,1,860,100000
Dali,Tali,China,25.606486,100.267638,1,860,100000
Cologne,"Koln, Coln",Germany,50.937531,6.960278,1,874,21000
Manyakheta,Malkhed,India,17.19313,77.157379,3,875,75000
Alexandria,NA,Egypt,31.200092,29.918739,1,881,160000
Chengdu,NA,China,30.66667,104.06667,1,881,75000
Burgos,NA,Spain,42.35,-3.7,1,884,9000
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1,884,150000
Chengdu,NA,China,30.66667,104.06667,1,886,75000
Angkor,NA,Cambodia,13.412417,103.86705,1,889,90000
Samarra,Samarra',Iraq,34.198333,43.874167,2,889,280000
Seville,NA,Spain,37.388097,-5.982331,1,889,35000
Alexandria,NA,Egypt,31.200092,29.918739,1,900,175000
Angkor,NA,Cambodia,13.412417,103.86705,1,900,90000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,900,900000
Beijing,Peking,China,39.9075,116.39723,1,900,40000
Bobastro,Malaga Province,Spain,36.716667,-4.416667,2,900,36000
Bukhara,Bokhara,Uzbekistan,39.765869,64.422347,1,900,100000
Changzhou,"Changchow, Jiangsu province",China,31.77358,119.95401,1,900,75000
Chengdu,NA,China,30.66667,104.06667,1,900,75000
Chinkiang,Zhenjiang,China,32.2,119.416667,2,900,25000
Cordoba,"Cordova, CÛrdoba",Spain,38.046133,-4.893564,2,900,20000
Dali,Tali,China,25.606486,100.267638,1,900,90000
El Tajin,"Tajin, El TajÌn",Mexico,20.4481,97.3782,2,900,50000
Ellora,NA,India,20.026319,75.177641,3,900,45000
Herat,NA,Afghanistan,34.34817,62.19967,1,900,32000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,900,300000
Kanauji,"Kannauj, Kanauj",India,27.05519,79.91808,3,900,80000
Kush,Kus,Egypt,18.53,31.84,3,900,40000
Madurai,NA,India,9.91735,78.11962,1,900,50000
Mansura,Brahmanabad,Pakistan,25.590258,68.776944,3,900,65000
Manyakheta,Malkhed,India,17.19313,77.157379,3,900,100000
Merida,Tiho,Mexico,20.979719,-89.615789,1,900,40000
Merida,Emerita,Spain,38.91611,-6.34366,1,900,40000
Metz,NA,France,49.11911,6.17269,1,900,14000
Nanning,NA,China,22.81667,108.31667,1,900,40000
Nishapur,NA,Iran,36.213333,58.795833,1,900,100000
Patan,Anhilvada,India,23.8507,72.12963,1,900,80000
Preslav,NA,Bulgaria,43.164542,26.817967,1,900,40000
Rayy,"Rey, Ray",Iran,35.5833,51.4333,2,900,100000
Reggio di Calabria,NA,Italy,38.1113,15.647292,2,900,17000
Rome,NA,Italy,41.89474,12.4839,1,900,40000
Samarkand,Sumarqand,Uzbekistan,39.6576,66.947561,1,900,80000
Seville,NA,Spain,37.388097,-5.982331,1,900,40000
Siraf,NA,Iran,27.666667,52.3425,1,900,40000
Suzhou,Soochow,China,31.3,120.6,1,900,81000
Tarsus,NA,Turkey,36.91876,34.8784,1,900,48000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,900,50000
Tollan,Tula,Mexico,20.06369902,-99.3409691,1,900,50000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,900,500000
Astrakhan,"Atil, Itil",Russian Federation,46.366681,48.083239,1,903,40000
Esfahan,Isfahan,Iran,32.651389,51.679192,1,903,25000
Kaesong,Songdo,Dem. People's Republic of Korea,37.97083,126.55444,1,927,60000
Liaoyang,NA,China,41.266667,123.183333,1,928,40000
Mecca,NA,Saudi Arabia,21.42667,39.82611,1,928,30000
Astrakhan,"Atil, Itil",Russian Federation,46.366681,48.083239,1,932,50000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,932,1100000
Kazan,NA,Russian Federation,55.790278,49.134722,2,932,10000
Beijing,Peking,China,39.9075,116.39723,1,936,60000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,944,330000
Astrakhan,"Atil, Itil",Russian Federation,46.366681,48.083239,1,947,42000
Laon,NA,France,49.56667,3.61667,1,947,28000
Aleppo,NA,Syria,36.216667,37.166667,1,950,42000
Barcelona,NA,Spain,41.38879,2.15899,1,950,2000
Patan,Anhilvada,India,23.8507,72.12963,1,950,80000
Aleppo,NA,Syria,36.216667,37.166667,1,962,40000
Antioch,NA,Syria/Turkey,36.20655,36.15722,2,965,30000
Balkh,NA,Afghanistan,36.75635,66.8972,1,968,30000
Mansura,Brahmanabad,Pakistan,25.590258,68.776944,3,968,65000
Qazvin,Kazvin,Iran,36.26877,50.0041,1,968,25000
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1,969,100000
Marseille,NA,France,43.29695,5.38107,1,972,6000
Dongola,"Pachoras, Mukarra",Sudan,19.16667,30.48333,1,975,25000
Nanjing,Nanking,China,32.05,118.766667,1,975,100000
Dzibalchaltun,"Dzibilchalt˙n, Dzibilchaltun",Mexico,21.091075,-89.590453,2,978,65000
Liege,LiËge,Belgium,50.63373,5.56749,1,978,5000
Ghazni,NA,Afghanistan,33.55391,68.42096,1,990,60000
Aleppo,NA,Syria,36.216667,37.166667,1,991,40000
Aleppo,NA,Syria,36.216667,37.166667,1,1000,40000
Al-Hasa,"Lahsa, Ahsa, El Hasa, Al Ahsa, Hadjar",Saudi Arabia,25.429444,49.621944,2,1000,110000
Almeria,AlmerÌa,Spain,36.83814,-2.45974,1,1000,35000
Amalfi,NA,Italy,40.634003,14.602683,1,1000,35000
Angers,NA,France,47.46667,-0.55,1,1000,10000
Angkor,NA,Cambodia,13.412417,103.86705,1,1000,200000
Ani,NA,Turkey,40.501381,43.567128,2,1000,75000
Antioch,NA,Syria/Turkey,36.20655,36.15722,2,1000,30000
Badajoz,NA,Spain,38.87789,-6.97061,1,1000,16000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,1000,125000
Basra,Basrah,Iraq,30.5,47.816667,2,1000,50000
Beijing,Peking,China,39.9075,116.39723,1,1000,60000
Bergamo,NA,Italy,45.69798,9.66895,1,1000,13000
Bukhara,Bokhara,Uzbekistan,39.765869,64.422347,1,1000,75000
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1,1000,135000
Cartagena,NA,Spain,37.625683,-0.996583,1,1000,33000
Chengdu,NA,China,30.66667,104.06667,1,1000,40000
Cologne,"Koln, Coln",Germany,50.937531,6.960278,1,1000,21000
Cordoba,"Cordova, CÛrdoba",Spain,38.046133,-4.893564,2,1000,450000
Dali,Tali,China,25.606486,100.267638,1,1000,90000
Diyarbakir,Diarbekr,Turkey,37.914411,40.230628,1,1000,40000
Edessa,Urfa,Turkey,37.15,38.8,1,1000,35000
El Tajin,"Tajin, El TajÌn",Mexico,20.4481,97.3782,2,1000,50000
Elvira,NA,Spain,36.5025,-4.783611,3,1000,22000
Esfahan,Isfahan,Iran,32.651389,51.679192,1,1000,100000
Fez,Fes,Morocco,34.033333,-5.01,1,1000,30000
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111,119.306389,1,1000,45000
Gelibolu,Gallipoli,Turkey,40.333333,26.499992,1,1000,300000
Geneva,GenËve,Switzerland,46.198392,6.142297,1,1000,1300
Genova,Genoa,Italy,44.40565,8.946256,1,1000,15000
Ghazni,NA,Afghanistan,33.55391,68.42096,1,1000,60000
Granada,NA,Spain,37.177336,-3.598558,1,1000,22000
Guangzhou,Canton,China,23.11667,113.25,1,1000,40000
Hangzhou,Hangchow,China,30.25,120.166667,2,1000,80000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,1000,300000
Jerez de la Frontera,Xerez,Spain,36.693600000000004,-6.132431,1,1000,19000
Jerusalem,NA,Israel,31.76904,35.21633,1,1000,60000
Kaesong,Songdo,Dem. People's Republic of Korea,37.97083,126.55444,1,1000,60000
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1,1000,400000
Kanauji,"Kannauj, Kanauj",India,27.05519,79.91808,3,1000,72000
Kayseri,"Caesarea, Mazaca",Turkey,38.73222,35.48528,2,1000,40000
Khajuraho,NA,India,24.8478,79.93344,3,1000,40000
Kherson,Cherson,Ukraine,46.635417,32.616867,1,1000,25000
Kiev,NA,Ukraine,50.45466,30.5238,1,1000,45000
Kufa,NA,Iraq,32.033333,44.4,2,1000,30000
Kush,Kus,Egypt,18.53,31.84,3,1000,45000
Kyoto,NA,Japan,35.02107,135.75385,1,1000,175000
Laon,NA,France,49.56667,3.61667,1,1000,25000
Liege,LiËge,Belgium,50.63373,5.56749,1,1000,12000
Lisbon,NA,Portugal,38.71667,-9.13333,1,1000,15000
Luoyang,Honan,China,34.669722,112.442222,2,1000,50000
Mainz,NA,Germany,49.98419,8.2791,1,1000,25000
Mansura,Brahmanabad,Pakistan,25.590258,68.776944,3,1000,65000
Mantova,Mantua,Italy,45.156417,10.791375,1,1000,12000
Mecca,NA,Saudi Arabia,21.42667,39.82611,1,1000,35000
Milan,NA,Italy,45.465453,9.198786,1,1000,30000
Murcia,NA,Spain,37.98704,-1.13004,1,1000,19000
Nanjing,Nanking,China,32.05,118.766667,1,1000,70000
Nanning,NA,China,22.81667,108.31667,1,1000,58000
Naples,NA,Italy,40.851775,14.268122,1,1000,30000
Nishapur,NA,Iran,36.213333,58.795833,1,1000,125000
Novgorod,NA,Russian Federation,58.525569,31.274192,1,1000,18000
Ohrid,Ochrida,Bulgaria,43.454967,23.380704,3,1000,40000
Padua,NA,Italy,45.406436,11.876761,1,1000,10000
Palermo,NA,Italy,38.115689,13.361267,1,1000,75000
Paris,NA,France,48.856614,2.352222,1,1000,20000
Patan,Anhilvada,India,23.8507,72.12963,1,1000,100000
Pavia,NA,Italy,45.18446,9.16145,1,1000,30000
Peshawar,"Purusapura, Pushkalavati",Pakistan,34.008,71.57849,1,1000,15000
Pisa,NA,Italy,43.71553,10.39659,1,1000,9000
Plovdiv,Philippopolis,Bulgaria,42.15,24.75,1,1000,20000
Poitiers,NA,France,46.58333,0.33333,1,1000,15000
